liga,jogo,data,estado,ronda,resultado,equipa,jogador,posicao,minutes_played,rating,touches,goals,goal_assist,expected_goals,expected_assists,total_shots,shots_on_target,key_pass,total_pass,accurate_pass,total_long_balls,accurate_long_balls,total_cross,accurate_cross,total_contest,won_contest,duel_won,duel_lost,aerial_won,aerial_lost,total_tackle,won_tackle,total_clearance,interception,ball_recovery,blocked_scoring_attempt,dispossessed,possession_lost,was_fouled,fouls,yellow_card,red_card,saves,goals_conceded,punches,atualizado_em
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,Chapecoense,Italo,F,45,6.8,20,0,0,,0.238837,0,0,1,9,7,0,0,1,1,2,1,2,3,0,2,0,0,2,1,3,0,0,4,1,0,0,0,0,0,0,2026-08-09T05:18:22.089801+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Jonathan Calleri,F,90,7.7,42,1,0,0.514,0.135847,2,2,4,20,13,0,0,3,1,0,0,4,7,2,6,2,0,3,1,1,0,1,13,0,0,0,0,0,0,0,2026-08-09T05:18:22.089379+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,Chapecoense,João Paulo,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.089935+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Luan Santos,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.089572+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Lucas Moura,F,82,6.6,45,0,0,0.0586,0.123751,2,0,1,26,23,0,0,0,0,2,1,4,6,2,3,0,0,2,0,1,0,1,10,1,1,0,0,0,0,0,2026-08-09T05:18:22.089471+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Lucas Ramon,D,90,7.3,66,0,0,0.01,0.112852,1,1,0,43,38,1,1,7,2,1,1,4,1,1,0,1,0,1,2,6,0,0,15,1,0,0,0,0,0,0,2026-08-09T05:18:22.089409+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Luciano,F,82,8.1,36,1,0,0.1323,0.146779,2,2,2,28,23,2,2,1,0,0,0,2,2,0,1,0,0,0,0,1,0,0,7,2,1,0,0,0,0,0,2026-08-09T05:18:22.089456+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,Chapecoense,Léo Vieira,G,90,8.4,29,0,0,,0.00017478,0,0,0,15,6,11,3,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,9,0,0,0,0,5,2,0,2026-08-09T05:18:22.089693+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Maik,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.089638+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,Chapecoense,Marcinho,F,45,6.5,23,0,0,,0.127643,0,0,0,11,9,1,0,4,2,2,0,0,5,0,1,0,0,1,0,5,0,0,9,0,1,0,0,0,0,0,2026-08-09T05:18:22.089814+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Marcos Antônio,M,90,7.5,73,0,1,0.2204,0.121625,2,1,1,55,48,2,0,2,0,3,1,7,6,0,1,2,1,1,0,4,1,0,13,4,3,0,0,0,0,0,2026-08-09T05:18:22.089362+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,Chapecoense,Neto Pessoa,F,22,6.5,11,0,0,0.0721,0.00916088,1,0,0,6,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2026-08-08T05:20:44.179749+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Nicolas Bosshardt,D,1,,3,0,0,,0.00014453,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2026-08-09T05:18:22.089559+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Pablo Maia,M,9,6.5,17,0,0,,0.0129303,0,0,0,15,12,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,0,2,0,0,0,0,0,2026-08-09T05:18:22.089500+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Rafael,G,90,7.0,17,0,0,,0.00040109,0,0,0,13,4,12,3,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,9,0,0,0,0,1,0,0,2026-08-09T05:18:22.089394+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,Chapecoense,Rafael Carvalheira,M,68,6.1,20,0,0,,0.00307173,0,0,0,16,11,0,0,0,0,0,0,1,3,1,0,0,0,2,0,2,0,0,5,0,3,1,0,0,0,0,2026-08-09T05:18:22.089787+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,Chapecoense,Rafael Santos,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-08T05:20:44.179856+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,Chapecoense,Rafael Thyere,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-08T05:20:44.179805+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Rafael Tolói,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-08T05:20:44.179545+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Robert Arboleda,D,1,,3,0,0,,3.048e-05,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.089545+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,Chapecoense,Rubens Tadeu,M,22,6.6,9,0,0,,0.0689481,0,0,1,6,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,2026-08-09T05:18:22.089828+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Sabino,D,90,7.1,63,0,0,,0.0124143,0,0,0,47,36,7,4,0,0,1,0,7,8,6,4,1,1,9,1,3,0,0,14,0,3,0,0,0,0,0,2026-08-09T05:18:22.089339+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,Chapecoense,Victor Caetano,D,90,6.3,39,0,0,,0.00597007,0,0,0,30,17,11,5,0,0,0,0,3,3,2,0,1,0,3,0,1,0,0,14,0,1,0,0,0,0,0,2026-08-09T05:18:22.089707+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,Chapecoense,Walter Clar,M,90,6.7,72,0,0,,0.0969616,0,0,2,47,38,4,2,0,0,0,0,0,1,0,0,0,0,3,0,3,0,1,16,0,0,0,0,0,0,0,2026-08-07T05:37:01.674885+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,São Paulo,Wendell,D,89,7.1,64,0,0,0.0248,0.0485074,1,0,1,43,40,6,4,8,1,1,1,2,3,0,1,1,1,1,2,6,1,0,10,0,2,0,0,0,0,0,2026-08-09T05:18:22.089441+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,Chapecoense,Yannick Bolasie,F,68,6.7,23,0,0,,0.00014019,0,0,0,7,4,1,1,1,0,1,0,10,9,5,7,0,0,2,0,1,0,0,10,5,1,0,0,0,0,0,2026-08-08T05:20:44.179653+00:00
Brasil Serie A 2026,São Paulo - Chapecoense,2026-03-12T23:00:00+00:00,finished,5,2-0,Chapecoense,Ênio,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-08T05:20:44.179844+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267482+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,André Henrique,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07T05:37:02.147619+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Caio Paulista,D,30,6.5,22,0,0,,0.0255077,0,0,0,10,6,0,0,2,1,3,2,5,3,1,0,1,1,0,2,2,0,1,8,1,0,0,0,0,0,0,2026-08-09T05:18:22.267024+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Carlos Vinícius,F,90,7.1,23,1,0,0.6781,0.0115951,4,4,1,11,7,0,0,0,0,1,0,3,6,3,3,0,0,0,0,1,0,0,8,0,2,0,0,0,0,0,2026-08-09T05:18:22.266598+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Cauê Nascimento,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267456+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Cleiton,G,90,7.6,43,0,0,,0.00246462,0,0,0,30,28,6,4,0,0,0,0,2,0,1,0,1,0,2,0,8,0,0,4,0,0,0,0,4,1,1,2026-08-09T05:18:22.267280+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Cristian Pavón,M,90,7.6,56,0,0,,0.597134,0,0,2,30,24,9,4,4,3,2,1,4,5,1,2,2,2,3,3,6,0,0,14,0,0,0,0,0,0,0,2026-08-09T05:18:22.266612+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Davi Gomes,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267443+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Dodi,M,30,6.6,6,0,0,,1.821e-05,0,0,0,4,4,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267045+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Eduardo Santos,D,11,6.7,15,0,0,,0.0388786,0,0,0,12,9,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2026-08-09T05:18:22.267403+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Eduardo Sasha,F,82,6.5,27,0,0,0.2807,0.0779462,3,1,2,17,14,1,1,2,1,1,1,3,2,2,1,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,2026-08-09T05:18:22.267294+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Erick Noriega,M,90,7.0,50,0,0,,0.00544898,0,0,1,35,29,4,3,0,0,0,0,6,4,2,1,3,2,0,2,5,0,1,8,1,1,0,0,0,0,0,2026-08-09T05:18:22.266627+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Fabián Balbuena,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267148+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Gabriel Girotto,M,45,6.5,23,0,0,,0.132218,0,0,1,19,15,1,0,1,1,0,0,1,2,0,0,0,0,0,0,3,0,0,4,1,1,0,0,0,0,0,2026-08-09T05:18:22.267350+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Gabriel Grando,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267174+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Gabriel Mec,M,60,6.5,35,0,0,0.1211,0.00119024,1,0,1,10,10,0,0,0,0,6,2,6,7,0,0,3,1,0,1,4,0,2,12,1,0,0,0,0,0,0,2026-08-09T05:18:22.266669+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Gustavo Marques,D,90,7.2,71,0,0,,0.0545652,0,0,0,57,51,6,3,1,0,1,1,6,2,1,2,3,3,3,1,8,0,0,7,1,0,0,0,0,0,0,2026-08-08T05:20:44.183580+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Gustavo Martins,D,90,6.3,30,0,0,0.0917,0.00127477,2,1,0,23,20,1,0,0,0,0,0,3,4,1,2,1,0,2,0,2,1,0,3,1,0,0,0,0,0,0,2026-08-09T05:18:22.266583+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Gustavo Neves,M,63,6.5,43,0,0,,0.191672,0,0,2,26,23,1,0,3,1,3,2,4,7,1,2,1,1,0,0,7,0,3,13,0,1,0,0,0,0,0,2026-08-09T05:18:22.267321+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Henry Mosquera,M,90,7.0,50,0,0,0.5597,0.0816859,3,1,4,29,27,1,1,1,0,7,6,10,4,1,0,1,1,0,0,3,0,2,8,2,0,1,0,0,0,0,2026-08-09T05:18:22.267241+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Ignacio Sosa,M,8,6.8,25,0,0,,0.016482,0,0,0,16,13,1,0,3,1,1,1,5,1,0,1,3,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2026-08-09T05:18:22.267417+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Isidro Pitta,F,27,6.3,4,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2026-08-08T05:20:44.183747+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,José Andrés Hurtado,D,79,7.0,54,0,0,0.4532,0.0175126,4,1,1,34,25,5,1,2,0,0,0,5,4,1,2,4,2,2,0,7,1,1,12,0,0,0,0,0,0,0,2026-08-09T05:18:22.267308+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,José Enamorado,F,69,6.5,29,0,1,0.4831,0.0558435,4,1,1,8,6,0,0,1,1,6,2,5,10,0,0,0,0,0,0,5,0,0,12,3,3,1,0,0,0,0,2026-08-08T05:20:44.183375+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,José Herrera,M,63,6.5,31,0,0,0.146,0.0132511,4,3,1,13,12,1,1,3,0,0,0,3,5,0,0,2,2,0,1,6,0,3,9,1,1,0,0,0,0,0,2026-08-08T05:20:44.183691+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Juan Nardoni,M,89,6.5,32,0,0,0.0184,0.0235917,1,0,0,16,14,1,1,0,0,5,1,3,7,1,2,1,0,2,0,2,1,0,9,0,1,0,0,0,0,0,2026-08-08T05:20:44.183361+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Juninho Capixaba,D,90,7.0,79,0,1,0.0729,0.104923,1,0,2,57,45,4,2,1,0,0,0,3,3,0,0,2,2,4,2,1,0,0,14,1,1,1,0,0,0,0,2026-08-09T05:18:22.267267+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Leonel Pérez,M,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2026-08-09T05:18:22.267073+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Lucas Barbosa,M,90,6.5,44,0,0,0.0667,0.381317,3,1,1,23,15,2,1,5,1,1,0,5,13,1,1,2,1,2,0,3,1,3,18,2,7,1,0,0,0,0,2026-08-08T05:20:44.183568+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Marcelinho Braz,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267429+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Marcos Rocha,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267188+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Marlon,D,90,7.1,60,0,0,,0.0452914,0,0,1,28,20,11,5,6,1,0,0,9,3,0,0,4,2,3,1,3,0,0,16,5,2,1,0,0,0,0,2026-08-09T05:18:22.266552+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Matheus Fernandes,M,45,6.4,47,0,0,0.0173,0.0274174,1,0,0,36,30,4,1,0,0,1,0,1,2,0,0,1,0,1,0,4,0,1,10,0,0,0,0,0,0,0,2026-08-09T05:18:22.267364+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Miguel Monsalve,M,60,6.8,27,0,0,0.0169,0.0173584,1,0,0,17,14,1,1,0,0,1,1,2,4,0,0,1,1,0,0,3,0,3,8,0,1,0,0,0,0,0,2026-08-09T05:18:22.266682+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Pedro Henrique,D,90,7.5,56,0,0,,0.020402,0,0,1,46,39,5,3,0,0,1,0,7,2,4,1,1,0,0,3,3,0,0,9,2,0,0,0,0,0,0,2026-08-09T05:18:22.267254+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Riquelme Freitas,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267201+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Rodriguinho,M,27,7.7,26,1,0,0.0199,0.0517862,1,1,1,20,17,4,3,1,0,0,0,3,2,0,0,1,1,0,0,2,0,0,4,2,1,1,0,0,0,0,2026-08-09T05:18:22.267377+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Roger,M,21,6.8,11,0,0,,0.235951,0,0,1,6,5,1,1,3,1,1,0,1,2,0,0,1,0,0,0,2,0,0,4,0,1,0,0,0,0,0,2026-08-09T05:18:22.267059+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Ryan Augusto,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267508+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Thiago Beltrame,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267088+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Tiago Volpi,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-08T05:20:44.183839+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Tiaguinho,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267161+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Viery,D,90,7.0,57,0,0,,0.00479367,0,0,0,43,38,6,5,0,0,0,0,4,3,1,2,2,1,5,1,3,0,0,7,1,1,0,0,0,0,0,2026-08-07T05:37:02.147385+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Red Bull Bragantino,Vinicinho,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267495+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Walter Kannemann,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.267120+00:00
Brasil Serie A 2026,Grêmio - Red Bull Bragantino,2026-03-13T00:30:00+00:00,finished,5,1-1,Grêmio,Weverton,G,90,8.1,49,0,0,,0.00178621,0,0,0,29,14,20,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,15,0,0,0,0,7,1,0,2026-08-09T05:18:22.266499+00:00
Brasil Serie A 2026,Vitória - Atlético Mineiro,2026-03-14T21:30:00+00:00,finished,6,2-0,Vitória,,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.189790+00:00
Brasil Serie A 2026,Vitória - Atlético Mineiro,2026-03-14T21:30:00+00:00,finished,6,2-0,Vitória,Aitor Cantalapiedra,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-07-27T09:31:12.224056+00:00
Brasil Serie A 2026,Vitória - Atlético Mineiro,2026-03-14T21:30:00+00:00,finished,6,2-0,Atlético Mineiro,Alan Franco,M,90,6.4,37,0,0,0.1799,0.0851262,2,1,2,29,20,6,2,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,2026-08-09T05:18:22.189046+00:00
Brasil Serie A 2026,Vitória - Atlético Mineiro,2026-03-14T21:30:00+00:00,finished,6,2-0,Atlético Mineiro,Alan Minda,F,15,6.6,11,0,0,,0.0178998,0,0,1,5,4,0,0,2,1,1,1,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,2026-08-08T05:20:44.452592+00:00
Brasil Serie A 2026,Vitória - Atlético Mineiro,2026-03-14T21:30:00+00:00,finished,6,2-0,Vitória,Anderson Pato,F,23,6.8,10,0,0,0.0391,0.00268433,1,0,0,6,4,0,0,0,0,1,0,2,1,1,0,1,1,0,0,2,1,0,4,0,0,0,0,0,0,0,2026-08-09T05:18:22.189684+00:00
Brasil Serie A 2026,Vitória - Atlético Mineiro,2026-03-14T21:30:00+00:00,finished,6,2-0,Atlético Mineiro,Bernard,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-09T05:18:22.189452+00:00
Brasil Serie A 2026,Vitória - Atlético Mineiro,2026-03-14T21:30:00+00:00,finished,6,2-0,Vitória,Cacá,D,90,7.1,28,0,0,,0.00199504,0,0,0,15,13,1,0,0,0,0,0,4,4,2,3,2,2,8,1,0,0,0,2,0,0,0,0,0,0,0,2026-08-09T05:18:22.189552+00:00
Brasil Serie A 2026,Vitória - Atlético Mineiro,2026-03-14T21:30:00+00:00,finished,6,2-0,Vitória,Caique Gonçalves,M,45,6.9,32,0,0,,0.00436107,0,0,0,20,19,1,0,0,0,0,0,4,2,1,0,3,0,1,2,3,0,0,4,0,1,1,0,0,0,0,2026-08-08T05:20:44.453034+00:00
