liga,jogo,data,estado,ronda,resultado,equipa,jogador,posicao,minutes_played,rating,touches,goals,goal_assist,expected_goals,expected_assists,total_shots,shots_on_target,key_pass,total_pass,accurate_pass,total_long_balls,accurate_long_balls,total_cross,accurate_cross,total_contest,won_contest,duel_won,duel_lost,aerial_won,aerial_lost,total_tackle,won_tackle,total_clearance,interception,ball_recovery,blocked_scoring_attempt,dispossessed,possession_lost,was_fouled,fouls,yellow_card,red_card,saves,goals_conceded,punches,atualizado_em
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Vitória SC,Oumar Camara,F,29,6.7,10,0,0,,0.0016376,0,0,0,4,2,1,1,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,4,1,0,0,0,0,1,0,2026-09-01T10:31:00.593909+00:00
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Vitória SC,Patrick Ouotro,F,13,6.6,7,0,0,0.0348,0.105563,1,0,0,5,4,1,1,0,0,0,0,2,3,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2026-09-01T10:31:00.593933+00:00
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Sporting Braga,Pau Víctor,F,65,6.1,30,0,0,0.3454,0.0636814,1,1,0,22,14,1,0,0,0,2,0,1,5,0,3,0,0,0,0,1,0,0,13,1,0,0,0,0,0,0,2026-09-01T10:31:00.593649+00:00
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Vitória SC,Samu,M,84,6.5,33,0,0,0.0159,0.00707385,1,0,0,23,18,2,0,1,0,0,0,3,4,0,2,3,1,1,0,3,0,0,9,0,0,0,0,0,1,0,2026-09-01T10:31:00.593860+00:00
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Vitória SC,Santi Verdi,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:00.593995+00:00
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Sporting Braga,Sergio Barcia,D,90,6.8,49,0,0,,0.00438474,0,0,0,41,34,5,1,0,0,1,0,5,3,3,2,0,0,2,1,4,0,0,8,2,0,0,0,0,0,0,2026-09-01T10:31:00.593590+00:00
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Vitória SC,Telmo Arcanjo,M,14,6.6,10,0,0,,0.00365517,0,0,1,7,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2026-09-01T10:31:00.593925+00:00
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Vitória SC,Thiago Balieiro,D,90,6.7,67,0,0,0.018,0.081566,1,0,0,53,47,7,5,0,0,0,0,3,4,1,1,1,0,4,2,2,0,0,9,1,3,0,0,0,1,0,2026-09-01T10:31:00.593835+00:00
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Sporting Braga,Tiago Sá,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:00.593757+00:00
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Vitória SC,Tony Strata,D,90,6.3,68,0,0,0.0245,0.112948,1,0,3,45,33,5,2,3,2,1,1,3,2,1,0,1,1,3,0,4,0,1,18,0,1,1,0,0,1,0,2026-09-01T10:31:00.593810+00:00
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Sporting Braga,Victor Gómez,M,90,7.1,73,0,0,0.0344,0.0952931,1,0,0,44,34,1,0,3,0,2,1,4,3,0,0,1,0,2,0,6,0,2,22,2,0,0,0,0,0,0,2026-09-01T10:31:00.593600+00:00
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Sporting Braga,Vítor Carvalho,D,90,7.3,91,0,0,,0.0121309,0,0,0,68,58,8,2,0,0,0,0,11,5,11,4,0,0,10,6,2,0,0,14,1,1,1,0,0,0,0,2026-09-01T10:31:00.593573+00:00
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Vitória SC,Yeimar Mosquera,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:00.593971+00:00
Portugal Liga Betclic 2026/2027,Sporting Braga - Vitória SC,2026-08-31T19:15:00+00:00,finished,4,1-0,Vitória SC,Óscar Rivas,D,90,6.4,85,0,0,,0.00450084,0,0,0,68,56,8,2,0,0,0,0,4,3,3,1,1,0,6,2,1,0,0,14,0,2,1,0,0,1,0,2026-09-01T10:31:00.593825+00:00
